image_id,filename,source,source_url,download_date,image_type,width,height,format,file_size_kb,color_space,source_metadata,md5_hash,is_duplicate,duplicate_of,analysis_notes
LOCAL_54_PEXELS_10175494,PEXELS_10175494.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10175494.jpg,2026-05-26T21:44:08.233403,real,973,1300,JPEG,350.1,RGB,"{'original_filename': 'PEXELS_10175494.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10175494.jpg', 'file_size_bytes': 358503}",0d046d025d1956bc023cd3d51a9f7d23,False,,Existing image - metadata generated
LOCAL_55_PEXELS_10175521,PEXELS_10175521.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10175521.jpg,2026-05-26T22:36:26.914185,real,760,1300,JPEG,262.54,RGB,"{'original_filename': 'PEXELS_10175521.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10175521.jpg', 'file_size_bytes': 268843}",16b799965963809a237a7419ca91bd3d,False,,Existing image - metadata generated
LOCAL_56_PEXELS_10176701,PEXELS_10176701.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10176701.jpg,2026-05-26T21:30:04.779068,real,1880,1253,JPEG,107.11,RGB,"{'original_filename': 'PEXELS_10176701.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10176701.jpg', 'file_size_bytes': 109681}",1f74866602f65fa00943acfde9bdfa89,False,,Existing image - metadata generated
LOCAL_57_PEXELS_10182867,PEXELS_10182867.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10182867.jpg,2026-05-26T21:10:44.884501,real,1040,1300,JPEG,79.57,RGB,"{'original_filename': 'PEXELS_10182867.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10182867.jpg', 'file_size_bytes': 81475}",46ef731ca57051fe4d3977e3deb2dec4,False,,Existing image - metadata generated
LOCAL_58_PEXELS_10188253,PEXELS_10188253.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10188253.jpg,2026-05-26T22:47:02.320825,real,731,1300,JPEG,54.05,RGB,"{'original_filename': 'PEXELS_10188253.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10188253.jpg', 'file_size_bytes': 55347}",9f79ef1793e244401b1bac2fa96577f3,False,,Existing image - metadata generated
LOCAL_59_PEXELS_10196547,PEXELS_10196547.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10196547.jpg,2026-05-26T22:05:25.839357,real,867,1300,JPEG,129.47,RGB,"{'original_filename': 'PEXELS_10196547.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10196547.jpg', 'file_size_bytes': 132575}",390680a20d52a002ea0a8726dc5602f4,False,,Existing image - metadata generated
LOCAL_60_PEXELS_10219385,PEXELS_10219385.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10219385.jpg,2026-05-27T00:00:17.388951,real,731,1300,JPEG,141.01,RGB,"{'original_filename': 'PEXELS_10219385.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10219385.jpg', 'file_size_bytes': 144391}",a44c843144d3b556437bc664f84d4991,False,,Existing image - metadata generated
LOCAL_61_PEXELS_10223086,PEXELS_10223086.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10223086.jpg,2026-05-26T23:48:05.308589,real,867,1300,JPEG,62.79,RGB,"{'original_filename': 'PEXELS_10223086.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10223086.jpg', 'file_size_bytes': 64299}",e67ba1a50ab5b4ab3e8e13f3e3256ad8,False,,Existing image - metadata generated
LOCAL_62_PEXELS_1022929,PEXELS_1022929.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_1022929.jpg,2026-05-27T00:04:41.049556,real,1844,1300,JPEG,655.06,RGB,"{'original_filename': 'PEXELS_1022929.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_1022929.jpg', 'file_size_bytes': 670779}",4e88f0fc6b14c81a28896448d99a1cda,False,,Existing image - metadata generated
LOCAL_63_PEXELS_1022934,PEXELS_1022934.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_1022934.jpg,2026-05-27T00:05:06.552915,real,1880,1216,JPEG,467.19,RGB,"{'original_filename': 'PEXELS_1022934.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_1022934.jpg', 'file_size_bytes': 478399}",ba9ebb24fe3422fda319268979db6898,False,,Existing image - metadata generated
LOCAL_64_PEXELS_10233037,PEXELS_10233037.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10233037.jpg,2026-05-26T23:47:11.952910,real,1880,1057,JPEG,202.74,RGB,"{'original_filename': 'PEXELS_10233037.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10233037.jpg', 'file_size_bytes': 207601}",8d568dcfed48dd544b18295445c30e4c,False,,Existing image - metadata generated
LOCAL_65_PEXELS_10267587,PEXELS_10267587.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10267587.jpg,2026-05-26T23:40:27.360426,real,867,1300,JPEG,229.69,RGB,"{'original_filename': 'PEXELS_10267587.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10267587.jpg', 'file_size_bytes': 235198}",5351cc37638e5563a8d0d76ef6efc36b,False,,Existing image - metadata generated
LOCAL_66_PEXELS_1027381,PEXELS_1027381.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_1027381.jpg,2026-05-26T21:38:43.183433,real,1880,1253,JPEG,325.25,RGB,"{'original_filename': 'PEXELS_1027381.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_1027381.jpg', 'file_size_bytes': 333057}",fea590de58be05092926fe3fb5c8d779,False,,Existing image - metadata generated
LOCAL_67_PEXELS_10274682,PEXELS_10274682.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10274682.jpg,2026-05-26T21:20:00.863068,real,867,1300,JPEG,55.95,RGB,"{'original_filename': 'PEXELS_10274682.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10274682.jpg', 'file_size_bytes': 57297}",ee98105c6542b37851a3d15b5dc9b779,False,,Existing image - metadata generated
LOCAL_68_PEXELS_10281494,PEXELS_10281494.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10281494.jpg,2026-05-26T22:35:43.282389,real,1005,1300,JPEG,156.2,RGB,"{'original_filename': 'PEXELS_10281494.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10281494.jpg', 'file_size_bytes': 159945}",532bb2cf3035ff8ce9dd77f2e1bb1c9a,False,,Existing image - metadata generated
LOCAL_69_PEXELS_10282757,PEXELS_10282757.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10282757.jpg,2026-05-26T22:12:03.233342,real,867,1300,JPEG,158.74,RGB,"{'original_filename': 'PEXELS_10282757.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10282757.jpg', 'file_size_bytes': 162545}",4151994b4560dd52161dfd6520bb4afb,False,,Existing image - metadata generated
LOCAL_70_PEXELS_1028896,PEXELS_1028896.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_1028896.jpg,2026-05-26T21:37:13.566083,real,1880,1253,JPEG,299.54,RGB,"{'original_filename': 'PEXELS_1028896.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_1028896.jpg', 'file_size_bytes': 306728}",a6f31ea932b51a62649c76b51fbb5cc8,False,,Existing image - metadata generated
LOCAL_71_PEXELS_10292608,PEXELS_10292608.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10292608.jpg,2026-05-26T20:59:45.586164,real,867,1300,JPEG,76.38,RGB,"{'original_filename': 'PEXELS_10292608.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10292608.jpg', 'file_size_bytes': 78215}",bb43bada5a4df896c6229faaed8fa2e5,False,,Existing image - metadata generated
LOCAL_72_PEXELS_10302423,PEXELS_10302423.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10302423.jpg,2026-05-26T22:47:09.078017,real,867,1300,JPEG,156.21,RGB,"{'original_filename': 'PEXELS_10302423.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10302423.jpg', 'file_size_bytes': 159959}",36c431c72d251fb241957fc110cd49ec,False,,Existing image - metadata generated
LOCAL_73_PEXELS_10302496,PEXELS_10302496.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10302496.jpg,2026-05-26T22:49:27.861289,real,867,1300,JPEG,103.69,RGB,"{'original_filename': 'PEXELS_10302496.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10302496.jpg', 'file_size_bytes': 106178}",d5cc050f109feabe7264eae49d39671c,False,,Existing image - metadata generated
LOCAL_74_PEXELS_10306017,PEXELS_10306017.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10306017.jpg,2026-05-26T21:22:49.373629,real,1880,1253,JPEG,331.3,RGB,"{'original_filename': 'PEXELS_10306017.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10306017.jpg', 'file_size_bytes': 339255}",51834c3a33a835515b0626a3917cae9b,False,,Existing image - metadata generated
LOCAL_75_PEXELS_10326904,PEXELS_10326904.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10326904.jpg,2026-05-26T22:39:51.935893,real,1040,1300,JPEG,499.11,RGB,"{'original_filename': 'PEXELS_10326904.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10326904.jpg', 'file_size_bytes': 511089}",0bf7159d361bb108565fd7a22cf7f902,False,,Existing image - metadata generated
LOCAL_76_PEXELS_10339469,PEXELS_10339469.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10339469.jpg,2026-05-27T00:00:21.401149,real,1880,1253,JPEG,147.74,RGB,"{'original_filename': 'PEXELS_10339469.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10339469.jpg', 'file_size_bytes': 151284}",207ae7b1e4eac9dbbfe27c1894b2755b,False,,Existing image - metadata generated
LOCAL_77_PEXELS_10339883,PEXELS_10339883.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10339883.jpg,2026-05-26T23:41:26.898231,real,933,1300,JPEG,64.48,RGB,"{'original_filename': 'PEXELS_10339883.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10339883.jpg', 'file_size_bytes': 66032}",cfc0827348442a6f41964210a95d70b0,False,,Existing image - metadata generated
LOCAL_78_PEXELS_10339885,PEXELS_10339885.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10339885.jpg,2026-05-26T23:41:59.290344,real,1026,1300,JPEG,114.66,RGB,"{'original_filename': 'PEXELS_10339885.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10339885.jpg', 'file_size_bytes': 117416}",43aa9d7160b51704a6be2059e5edbd3f,False,,Existing image - metadata generated
LOCAL_79_PEXELS_10343772,PEXELS_10343772.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10343772.jpg,2026-05-26T22:42:21.120996,real,975,1300,JPEG,301.8,RGB,"{'original_filename': 'PEXELS_10343772.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10343772.jpg', 'file_size_bytes': 309042}",ff369aa7b5b9208ba9a67c4d20bca59d,False,,Existing image - metadata generated
LOCAL_80_PEXELS_10347344,PEXELS_10347344.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10347344.jpg,2026-05-26T21:02:48.139923,real,1880,1253,JPEG,357.65,RGB,"{'original_filename': 'PEXELS_10347344.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10347344.jpg', 'file_size_bytes': 366229}",08770d2e6854901a4f788f8ca43d3f4e,False,,Existing image - metadata generated
LOCAL_81_PEXELS_10351367,PEXELS_10351367.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10351367.jpg,2026-05-26T20:58:49.050884,real,1880,1253,JPEG,257.77,RGB,"{'original_filename': 'PEXELS_10351367.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10351367.jpg', 'file_size_bytes': 263952}",444f6cf6f5b8eb628616ce08ee0c9426,False,,Existing image - metadata generated
LOCAL_82_PEXELS_10360787,PEXELS_10360787.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10360787.jpg,2026-05-26T23:52:49.686152,real,867,1300,JPEG,55.65,RGB,"{'original_filename': 'PEXELS_10360787.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10360787.jpg', 'file_size_bytes': 56981}",3ea85af56368614482dc97e0ba84852d,False,,Existing image - metadata generated
LOCAL_83_PEXELS_10367488,PEXELS_10367488.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10367488.jpg,2026-05-26T23:46:45.814339,real,975,1300,JPEG,274.4,RGB,"{'original_filename': 'PEXELS_10367488.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10367488.jpg', 'file_size_bytes': 280988}",3bbff69b9469d1168a0919aa57abdbe1,False,,Existing image - metadata generated
LOCAL_84_PEXELS_10370057,PEXELS_10370057.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10370057.jpg,2026-05-26T23:39:39.285219,real,1880,1245,JPEG,265.54,RGB,"{'original_filename': 'PEXELS_10370057.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10370057.jpg', 'file_size_bytes': 271915}",050636ea812ecd599855e1d9b17fb150,False,,Existing image - metadata generated
LOCAL_85_PEXELS_10377081,PEXELS_10377081.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10377081.jpg,2026-05-26T22:07:47.093401,real,975,1300,JPEG,228.73,RGB,"{'original_filename': 'PEXELS_10377081.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10377081.jpg', 'file_size_bytes': 234218}",cd5b855f089af6c9d02227651ce79b13,False,,Existing image - metadata generated
LOCAL_86_PEXELS_10379319,PEXELS_10379319.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10379319.jpg,2026-05-26T23:42:33.014060,real,1040,1300,JPEG,147.96,RGB,"{'original_filename': 'PEXELS_10379319.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10379319.jpg', 'file_size_bytes': 151509}",fdbf137b00846d1ed13260aabd22c097,False,,Existing image - metadata generated
LOCAL_87_PEXELS_1038289,PEXELS_1038289.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_1038289.jpg,2026-05-26T23:35:53.631481,real,1880,1253,JPEG,177.34,RGB,"{'original_filename': 'PEXELS_1038289.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_1038289.jpg', 'file_size_bytes': 181599}",ece145ae6b5a9d9c92f8e37c77e2357c,False,,Existing image - metadata generated
LOCAL_88_PEXELS_10390368,PEXELS_10390368.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10390368.jpg,2026-05-26T23:51:11.924958,real,1880,968,JPEG,125.98,RGB,"{'original_filename': 'PEXELS_10390368.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10390368.jpg', 'file_size_bytes': 129008}",f4af553cdaf88baa4f17d886943e7e05,False,,Existing image - metadata generated
LOCAL_89_PEXELS_10392328,PEXELS_10392328.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10392328.jpg,2026-05-26T22:50:47.634126,real,867,1300,JPEG,125.62,RGB,"{'original_filename': 'PEXELS_10392328.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10392328.jpg', 'file_size_bytes': 128635}",7cd082345ce916dfb9494634c510c214,False,,Existing image - metadata generated
LOCAL_90_PEXELS_10392331,PEXELS_10392331.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10392331.jpg,2026-05-26T22:11:47.098487,real,867,1300,JPEG,87.19,RGB,"{'original_filename': 'PEXELS_10392331.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10392331.jpg', 'file_size_bytes': 89286}",607aaf3a77d9ccf1924ebf372ac4177f,False,,Existing image - metadata generated
LOCAL_91_PEXELS_10399170,PEXELS_10399170.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10399170.jpg,2026-05-26T22:01:48.023200,real,867,1300,JPEG,91.05,RGB,"{'original_filename': 'PEXELS_10399170.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10399170.jpg', 'file_size_bytes': 93234}",e65eff5c5ee2ca21ba9ef55d20d30662,False,,Existing image - metadata generated
LOCAL_92_PEXELS_10404274,PEXELS_10404274.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10404274.jpg,2026-05-26T22:36:19.167510,real,867,1300,JPEG,264.19,RGB,"{'original_filename': 'PEXELS_10404274.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10404274.jpg', 'file_size_bytes': 270529}",84277d2a14a336beb07b5b1df2690023,False,,Existing image - metadata generated
LOCAL_93_PEXELS_10404300,PEXELS_10404300.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10404300.jpg,2026-05-26T23:34:22.562784,real,1078,1300,JPEG,126.11,RGB,"{'original_filename': 'PEXELS_10404300.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10404300.jpg', 'file_size_bytes': 129134}",a2c8299c35d9e8d2a5aa121bd8c588a1,False,,Existing image - metadata generated
LOCAL_94_PEXELS_10409471,PEXELS_10409471.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10409471.jpg,2026-05-26T21:50:09.262484,real,1040,1300,JPEG,241.03,RGB,"{'original_filename': 'PEXELS_10409471.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10409471.jpg', 'file_size_bytes': 246817}",0112d334f2e20228620f2cb78f4578d3,False,,Existing image - metadata generated
LOCAL_95_PEXELS_10410080,PEXELS_10410080.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10410080.jpg,2026-05-26T22:06:34.660432,real,867,1300,JPEG,133.35,RGB,"{'original_filename': 'PEXELS_10410080.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10410080.jpg', 'file_size_bytes': 136550}",b4272975921ceaebf965f065db0269b7,False,,Existing image - metadata generated
LOCAL_96_PEXELS_10417388,PEXELS_10417388.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10417388.jpg,2026-05-26T20:58:38.801304,real,850,1300,JPEG,52.69,RGB,"{'original_filename': 'PEXELS_10417388.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10417388.jpg', 'file_size_bytes': 53954}",77e77f24e9ab2369c09737e0640939c7,False,,Existing image - metadata generated
LOCAL_97_PEXELS_10418542,PEXELS_10418542.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10418542.jpg,2026-05-26T21:15:12.273593,real,867,1300,JPEG,84.75,RGB,"{'original_filename': 'PEXELS_10418542.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10418542.jpg', 'file_size_bytes': 86780}",16891a712c88b298ee7802c2d6521a4c,False,,Existing image - metadata generated
LOCAL_98_PEXELS_10422676,PEXELS_10422676.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_10422676.jpg,2026-05-26T21:42:14.806819,real,867,1300,JPEG,110.68,RGB,"{'original_filename': 'PEXELS_10422676.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_10422676.jpg', 'file_size_bytes': 113340}",a36d93dac2b09c2943b1d6af89cef270,False,,Existing image - metadata generated
